t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
8.24,APPROACH,FLY_TO_FIX,116.43,84,-32.43,1247.85,-12.55,-2.03,13.02,336.13,-73.606,0.8811,0,-20,67.32,0.197,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.28,FLYING
8.96,APPROACH,FLY_TO_FIX,112.84,84,-28.84,1254.39,-13.57,-2.18,13.12,344.75,-71.765,1,0,-20,67.77,0.244,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,FLYING
9.68,APPROACH,FLY_TO_FIX,109.53,84,-25.53,1257.55,-14.08,-2.12,13.34,353.41,-69.643,1,0,-20,68.21,0.294,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.72,FLYING
10.4,APPROACH,FLY_TO_FIX,106.65,84,-22.65,1259.06,-14.28,-1.93,13.28,1.45,-67.528,1,0,-20,68.64,0.345,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.44,FLYING
11.12,APPROACH,FLY_TO_FIX,104.19,84,-20.19,1260.61,-14.2,-1.61,13.23,9.17,-65.438,0.9371,0,-20,69.04,0.396,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.16,FLYING
11.84,APPROACH,FLY_TO_FIX,102.07,84,-18.07,1259.95,-13.88,-1.37,12.54,15.89,-62.168,0.8395,0,-20,69.43,0.447,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.88,FLYING
12.56,APPROACH,FLY_TO_FIX,100.55,84,-16.55,1258.74,-13.36,-1.19,11.29,21.31,-59.322,0.7021,0,-20,69.79,0.496,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.6,FLYING
13.28,APPROACH,FLY_TO_FIX,99.54,84,-15.54,1259.93,-12.77,-0.87,10.26,26.14,-55.399,0.5409,0,-20,70.12,0.543,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13.32,FLYING
14,APPROACH,FLY_TO_FIX,98.89,84,-14.89,1256.47,-12.18,-0.65,9.35,30.57,-51.902,0.3755,0,-20,70.43,0.588,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.04,FLYING
14.72,APPROACH,FLY_TO_FIX,98.51,84,-14.51,1252.69,-11.45,-0.43,8.57,34.61,-49.374,0.2166,0,-20,70.71,0.631,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.76,FLYING
15.44,APPROACH,FLY_TO_FIX,98.25,84,-14.25,1251.59,-10.7,-0.16,7.91,38.29,-46.545,0.0764,0,-20,70.98,0.671,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15.48,FLYING
16.16,APPROACH,FLY_TO_FIX,97.98,84,-13.98,1247.86,-9.94,0.15,7.37,41.65,-43.314,0,0,-20,71.22,0.708,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16.2,FLYING
16.88,APPROACH,FLY_TO_FIX,97.61,84,-13.61,1243.19,-9.23,0.44,6.94,44.76,-40.083,0,0,-20,71.44,0.743,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16.92,FLYING
17.62,APPROACH,FLY_TO_FIX,97.11,84,-13.11,1241.55,-8.46,0.71,6.54,47.66,-37.523,0,0,-20,71.65,0.776,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17.66,FLYING
18.34,APPROACH,FLY_TO_FIX,96.51,84,-12.51,1234.25,-7.72,1.02,6.24,50.21,-34.91,0,0,-20,71.83,0.805,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18.38,FLYING
19.06,APPROACH,FLY_TO_FIX,95.81,84,-11.81,1222.63,-7.02,1.38,6.03,52.49,-31.923,0,0,-20,72,0.831,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.1,FLYING
19.78,APPROACH,FLY_TO_FIX,95.02,84,-11.02,1203.77,-6.39,1.72,5.9,54.61,-28.747,0,0,-20,72.15,0.856,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.82,FLYING
20.5,APPROACH,FLY_TO_FIX,94.18,84,-10.18,1179.25,-5.76,2.02,5.77,56.55,-26.853,0,0,-20,72.28,0.877,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20.54,FLYING
21.24,APPROACH,FLY_TO_FIX,93.23,84,-9.23,1152.2,-5.15,2.4,5.74,58.32,-24.437,0,0,-20,72.41,0.898,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21.28,FLYING
21.98,APPROACH,FLY_TO_FIX,92.22,84,-8.22,1118.93,-4.61,2.8,5.76,59.89,-21.462,0,0,-20,72.52,0.916,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.02,FLYING
22.7,APPROACH,FLY_TO_FIX,91.19,84,-7.19,1088.89,-4.1,3.14,5.79,61.37,-20.022,0,0,-20,72.62,0.931,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.74,FLYING
23.44,APPROACH,FLY_TO_FIX,90.08,84,-6.08,1054.48,-3.64,3.53,5.88,62.69,-18.024,0,0,-20,72.71,0.945,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23.48,FLYING
24.18,APPROACH,FLY_TO_FIX,88.92,84,-4.92,1041.44,-3.22,3.94,6.03,63.87,-15.863,0.007,0,-20,72.79,0.958,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24.22,FLYING
24.9,APPROACH,FLY_TO_FIX,87.76,84,-3.76,1046.14,-2.83,4.34,6.19,64.94,-14.609,0.0818,0,-20,72.86,0.969,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24.94,FLYING
25.62,APPROACH,FLY_TO_FIX,86.57,84,-2.57,1060.12,-2.49,4.74,6.37,65.91,-13.122,0.1573,0,-20,72.92,0.978,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25.66,FLYING
26.34,APPROACH,FLY_TO_FIX,85.39,84,-1.39,1085.72,-2.18,5.14,6.59,66.78,-11.88,0.2292,0,-20,72.97,0.986,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.38,FLYING
27.08,APPROACH,FLY_TO_FIX,84.19,84,-0.19,1114.64,-1.89,5.56,6.82,67.59,-10.624,0.3017,0,-20,73.02,0.994,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27.12,FLYING
27.82,APPROACH,FLY_TO_FIX,82.97,84,1.03,1141.61,-1.63,5.97,7.07,68.31,-9.431,0.3741,0,-19.519,73.06,1,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27.86,FLYING
28.54,APPROACH,FLY_TO_FIX,81.86,84,2.14,1166.13,-1.39,6.37,7.32,68.92,-8.354,0.4421,0,-18.479,73.1,1.005,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28.58,FLYING
29.26,APPROACH,FLY_TO_FIX,80.79,84,3.21,1189.78,-1.18,6.76,7.57,69.46,-7.372,0.5104,0,-16.901,73.13,1.009,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29.3,FLYING
29.98,APPROACH,FLY_TO_FIX,79.76,84,4.24,1209.15,-0.98,7.14,7.82,69.93,-6.486,0.5781,0,-14.811,73.16,1.013,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30.02,FLYING
30.7,APPROACH,FLY_TO_FIX,78.8,84,5.2,1227.34,-0.8,7.5,8.05,70.35,-5.696,0.6442,0,-12.239,73.19,1.016,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30.74,FLYING
31.42,APPROACH,FLY_TO_FIX,77.91,84,6.09,1245.05,-0.63,7.84,8.28,70.71,-4.995,0.708,0,-9.219,73.21,1.018,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31.46,FLYING
32.14,APPROACH,FLY_TO_FIX,77.1,84,6.9,1257.81,-0.48,8.16,8.49,71.03,-4.377,0.7685,0,-5.79,73.23,1.02,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32.18,FLYING
32.86,APPROACH,FLY_TO_FIX,76.37,84,7.63,1271.53,-0.33,8.44,8.68,71.31,-3.835,0.8204,0,-1.995,73.25,1.022,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32.9,FLYING
33.58,APPROACH,FLY_TO_FIX,75.74,84,8.26,1283.39,-0.2,8.7,8.85,71.55,-3.362,0.84,0,2.12,73.26,1.022,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.62,FLYING
34.3,APPROACH,FLY_TO_FIX,75.2,84,8.8,1292.26,-0.06,8.88,8.93,71.75,-2.95,0.8593,0,6.508,73.28,1.023,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34.34,FLYING
35.02,APPROACH,FLY_TO_FIX,74.75,84,9.25,1295.48,0.05,9.09,9.07,71.94,-2.592,0.8781,0,11.12,73.29,1.023,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35.06,FLYING
35.74,APPROACH,FLY_TO_FIX,74.41,84,9.59,1295.58,0.17,9.23,9.12,72.1,-2.28,0.8966,0,15.906,73.3,1.022,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35.78,FLYING
36.46,APPROACH,FLY_TO_FIX,74.16,84,9.84,1295.76,0.27,9.33,9.15,72.24,-2.01,0.9047,0,20,73.31,1.021,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36.5,FLYING
37.2,APPROACH,FLY_TO_FIX,74.01,84,9.99,1296.01,0.38,9.39,9.13,72.37,-1.769,0.8624,0,20,73.32,1.02,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.24,FLYING
37.94,APPROACH,FLY_TO_FIX,73.96,84,10.04,1296.33,0.48,9.42,9.09,72.48,-1.561,0.8186,0,20,73.33,1.019,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.98,FLYING
38.68,APPROACH,FLY_TO_FIX,74,84,10,1296.72,0.57,9.42,9.03,72.57,-1.381,0.7748,0,20,73.33,1.017,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38.72,FLYING
39.42,APPROACH,FLY_TO_FIX,74.11,84,9.89,1297.17,0.66,9.39,8.94,72.66,-1.225,0.7319,0,20,73.34,1.014,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39.46,FLYING
40.16,APPROACH,FLY_TO_FIX,74.29,84,9.71,1297.68,0.74,9.34,8.83,72.74,-1.089,0.6909,0,20,73.34,1.012,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40.2,FLYING
40.88,APPROACH,FLY_TO_FIX,74.52,84,9.48,1298.23,0.82,9.28,8.72,72.8,-0.974,0.6531,0,20,73.35,1.009,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40.92,FLYING
41.6,APPROACH,FLY_TO_FIX,74.79,84,9.21,1298.84,0.89,9.2,8.6,72.86,-0.874,0.6184,0,20,73.35,1.006,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41.64,FLYING
42.32,APPROACH,FLY_TO_FIX,75.1,84,8.9,1299.49,0.96,9.12,8.47,72.91,-0.787,0.5868,0,20,73.36,1.003,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42.36,FLYING
43.06,APPROACH,FLY_TO_FIX,75.45,84,8.55,1300.21,1.03,9.02,8.33,72.96,-0.708,0.5576,0,20,73.36,0.999,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43.1,FLYING
43.8,APPROACH,FLY_TO_FIX,75.83,84,8.17,1300.98,1.09,8.91,8.18,73.01,-0.631,0.5317,0,20,73.36,0.996,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43.84,FLYING
44.54,APPROACH,FLY_TO_FIX,76.22,84,7.78,1301.79,1.15,8.8,8.03,73.04,-0.549,0.509,0,20,73.37,0.992,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44.58,FLYING
45.28,APPROACH,FLY_TO_FIX,76.63,84,7.37,1302.64,1.2,8.69,7.89,73.07,-0.472,0.4839,0,20,73.37,0.987,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45.32,FLYING
46,APPROACH,FLY_TO_FIX,77.04,84,6.96,1303.5,1.24,8.57,7.75,73.09,-0.405,0.448,0,20,73.37,0.983,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46.04,FLYING
46.72,APPROACH,FLY_TO_FIX,77.45,84,6.55,1304.39,1.28,8.47,7.62,73.11,-0.346,0.4151,0,20,73.37,0.979,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46.76,FLYING
47.44,APPROACH,FLY_TO_FIX,77.83,84,6.17,1305.31,1.32,8.37,7.51,73.13,-0.298,0.3872,0,20,73.38,0.974,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47.48,FLYING
48.16,APPROACH,FLY_TO_FIX,78.19,84,5.81,1306.26,1.35,8.29,7.41,73.14,-0.257,0.3664,0,20,73.38,0.969,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48.2,FLYING
48.88,APPROACH,FLY_TO_FIX,78.49,84,5.51,1307.23,1.38,8.23,7.33,73.16,-0.225,0.3534,0,20,73.38,0.965,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48.92,FLYING
49.6,APPROACH,FLY_TO_FIX,78.74,84,5.26,1308.22,1.4,8.18,7.27,73.17,-0.198,0.3478,0,20,73.38,0.96,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49.64,FLYING
50.32,APPROACH,FLY_TO_FIX,78.94,84,5.06,1309.23,1.42,8.15,7.23,73.18,-0.177,0.3487,0,20,73.38,0.955,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.36,FLYING
51.06,APPROACH,FLY_TO_FIX,79.1,84,4.9,1310.29,1.44,8.13,7.19,73.19,-0.16,0.3537,0,20,73.38,0.949,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51.1,FLYING
51.8,APPROACH,FLY_TO_FIX,79.22,84,4.78,1311.36,1.46,8.11,7.17,73.19,-0.149,0.3621,0,20,73.39,0.944,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51.84,FLYING
52.52,APPROACH,FLY_TO_FIX,79.3,84,4.7,1312.41,1.47,8.1,7.14,73.2,-0.139,0.3723,0,20,73.39,0.939,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52.56,FLYING
53.24,APPROACH,FLY_TO_FIX,79.38,84,4.62,1313.47,1.49,8.09,7.13,73.21,-0.131,0.382,0,20,73.39,0.933,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,53.28,FLYING
53.96,APPROACH,FLY_TO_FIX,79.44,84,4.56,1314.55,1.5,8.07,7.11,73.22,-0.126,0.3901,0,20,73.39,0.928,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54,FLYING
54.68,APPROACH,FLY_TO_FIX,79.5,84,4.5,1315.63,1.51,8.06,7.09,73.22,-0.12,0.3961,0,20,73.39,0.923,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54.72,FLYING
55.42,APPROACH,FLY_TO_FIX,79.57,84,4.43,1316.75,1.53,8.05,7.06,73.23,-0.114,0.3997,0,20,73.39,0.917,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55.46,FLYING
56.16,APPROACH,FLY_TO_FIX,79.64,84,4.36,1317.88,1.54,8.03,7.04,73.23,-0.112,0.4016,0,20,73.39,0.911,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56.2,FLYING
56.9,APPROACH,FLY_TO_FIX,79.72,84,4.28,1319.02,1.55,8.01,7.02,73.24,-0.107,0.402,0,20,73.4,0.906,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56.94,FLYING
57.64,APPROACH,FLY_TO_FIX,79.79,84,4.21,1320.17,1.56,8,6.99,73.25,-0.103,0.4011,0,20,73.4,0.9,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,57.68,FLYING
58.38,APPROACH,FLY_TO_FIX,79.87,84,4.13,1321.32,1.57,7.98,6.97,73.25,-0.1,0.3991,0,20,73.4,0.894,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,58.42,FLYING
59.12,APPROACH,FLY_TO_FIX,79.95,84,4.05,1322.48,1.58,7.96,6.94,73.26,-0.097,0.3963,0,20,73.4,0.888,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,59.16,FLYING
59.86,APPROACH,FLY_TO_FIX,80.04,84,3.96,1323.65,1.59,7.94,6.92,73.26,-0.093,0.393,0,20,73.4,0.883,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,59.9,FLYING
60.6,APPROACH,FLY_TO_FIX,80.12,84,3.88,1324.83,1.6,7.91,6.89,73.27,-0.09,0.3891,0,20,73.4,0.877,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60.64,FLYING
61.34,APPROACH,FLY_TO_FIX,80.21,84,3.79,1326.01,1.61,7.89,6.87,73.27,-0.086,0.3851,0,20,73.4,0.871,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,61.38,FLYING
62.08,APPROACH,FLY_TO_FIX,80.3,84,3.7,1327.19,1.61,7.87,6.84,73.27,-0.083,0.3809,0,20,73.4,0.865,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62.12,FLYING
62.82,APPROACH,FLY_TO_FIX,80.38,84,3.62,1328.38,1.62,7.85,6.82,73.28,-0.081,0.3772,0,20,73.41,0.859,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62.86,FLYING
63.56,APPROACH,FLY_TO_FIX,80.46,84,3.54,1329.58,1.62,7.83,6.79,73.28,-0.079,0.374,0,20,73.41,0.853,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63.6,FLYING
64.3,APPROACH,FLY_TO_FIX,80.53,84,3.47,1330.78,1.63,7.81,6.78,73.28,-0.078,0.3717,0,20,73.41,0.847,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,64.34,FLYING
65.04,APPROACH,FLY_TO_FIX,80.6,84,3.4,1331.99,1.63,7.8,6.76,73.29,-0.076,0.3703,0,20,73.41,0.841,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,65.08,FLYING
65.78,APPROACH,FLY_TO_FIX,80.66,84,3.34,1333.19,1.63,7.78,6.74,73.29,-0.074,0.3696,0,20,73.41,0.835,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,65.82,FLYING
66.52,APPROACH,FLY_TO_FIX,80.71,84,3.29,1334.4,1.64,7.77,6.73,73.29,-0.073,0.3696,0,20,73.41,0.829,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,66.56,FLYING
67.26,APPROACH,FLY_TO_FIX,80.75,84,3.25,1335.61,1.64,7.76,6.72,73.3,-0.071,0.37,0,20,73.41,0.823,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,67.3,FLYING
68,APPROACH,FLY_TO_FIX,80.79,84,3.21,1336.82,1.64,7.75,6.71,73.3,-0.069,0.3707,0,20,73.41,0.817,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,68.04,FLYING
68.74,APPROACH,FLY_TO_FIX,80.82,84,3.18,1338.03,1.64,7.74,6.7,73.3,-0.067,0.3715,0,20,73.41,0.811,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,68.78,FLYING
69.48,APPROACH,FLY_TO_FIX,80.86,84,3.14,1339.24,1.64,7.73,6.69,73.31,-0.065,0.3721,0,20,73.42,0.805,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,69.52,FLYING
70.2,APPROACH,FLY_TO_FIX,80.89,84,3.11,1340.41,1.63,7.72,6.68,73.31,-0.063,0.3726,0,20,73.42,0.799,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70.24,FLYING
70.92,APPROACH,FLY_TO_FIX,80.91,84,3.09,1341.58,1.63,7.71,6.67,73.31,-0.061,0.3729,0,20,73.42,0.793,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70.96,FLYING
71.64,APPROACH,FLY_TO_FIX,80.94,84,3.06,1342.76,1.63,7.69,6.66,73.31,-0.059,0.3728,0,20,73.42,0.787,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,71.68,FLYING
72.38,APPROACH,FLY_TO_FIX,80.97,84,3.03,1343.96,1.63,7.68,6.66,73.31,-0.059,0.3723,0,20,73.42,0.781,0,0,0,0,0,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72.42,FLYING
